,open,high,low,close,volume,date_parsed,cont_len,cont_pol,cont_sent,date_year,date_month,date_day,sent_neg,sent_neu,sent_pos,target_variable
426,1841.26,1843.45,1815.52,1819.2,585806720.0,2014-01-13,162.44444444444446,0.03,Positive,2014,1,13,0,0,1,0
427,1821.36,1839.26,1821.36,1838.88,521314080.0,2014-01-14,196.19791666666663,0.08,Positive,2014,1,14,0,0,1,1
428,1840.52,1850.84,1840.52,1848.38,563999680.0,2014-01-15,198.49056603773585,0.02,Positive,2014,1,15,0,0,1,1
429,1847.99,1847.99,1840.3,1845.89,486069664.0,2014-01-16,199.74789915966383,0.09,Positive,2014,1,16,0,0,1,0
430,1844.23,1846.04,1835.23,1838.7,819605120.0,2014-01-17,160.47435897435898,0.11,Positive,2014,1,17,0,0,1,0
431,1841.05,1849.31,1832.38,1843.8,610444544.0,2014-01-21,180.5142857142857,0.05,Positive,2014,1,21,0,0,1,1
432,1844.71,1846.87,1840.88,1844.86,512338816.0,2014-01-22,144.61363636363637,0.07,Positive,2014,1,22,0,0,1,1
433,1842.29,1842.29,1820.06,1828.46,593087104.0,2014-01-23,198.01685393258427,0.05,Positive,2014,1,23,0,0,1,0
434,1826.96,1826.96,1790.29,1790.29,730151040.0,2014-01-24,192.6683673469388,0.05,Positive,2014,1,24,0,0,1,0
435,1791.03,1795.98,1772.88,1781.56,653126528.0,2014-01-27,146.89903846153845,0.05,Positive,2014,1,27,0,0,1,0
436,1783.0,1793.87,1779.49,1792.5,526147616.0,2014-01-28,188.984375,0.11,Positive,2014,1,28,0,0,1,1
437,1790.15,1790.15,1770.45,1774.2,655960576.0,2014-01-29,143.2608695652174,0.08,Positive,2014,1,29,0,0,1,0
438,1777.17,1798.77,1777.17,1794.19,571051008.0,2014-01-30,152.43295019157088,0.11,Positive,2014,1,30,0,0,1,1
439,1790.88,1793.88,1772.26,1782.59,776329664.0,2014-01-31,217.11111111111111,0.05,Positive,2014,1,31,0,0,1,0
440,1782.68,1784.83,1739.66,1741.89,759497600.0,2014-02-03,156.2289156626506,0.03,Positive,2014,2,3,0,0,1,0
441,1743.82,1758.73,1743.82,1755.2,635294336.0,2014-02-04,273.1354166666667,0.08,Positive,2014,2,4,0,0,1,1
442,1753.38,1755.79,1737.92,1751.64,590110912.0,2014-02-05,166.79289940828403,0.08,Positive,2014,2,5,0,0,1,0
443,1752.99,1774.06,1752.99,1773.43,571755648.0,2014-02-06,187.8512396694215,0.08,Positive,2014,2,6,0,0,1,1
444,1776.01,1798.03,1776.01,1797.02,600247744.0,2014-02-07,198.33495145631068,0.04,Positive,2014,2,7,0,0,1,1
445,1796.2,1799.94,1791.83,1799.84,498168800.0,2014-02-10,256.0169491525424,0.1,Positive,2014,2,10,0,0,1,1
446,1800.45,1823.54,1800.41,1819.75,546459712.0,2014-02-11,251.5952380952381,0.07,Positive,2014,2,11,0,0,1,1
447,1820.12,1826.55,1815.97,1819.26,496327680.0,2014-02-12,181.5757575757576,0.05,Positive,2014,2,12,0,0,1,0
448,1814.82,1830.25,1809.22,1829.83,542928576.0,2014-02-13,130.20666666666668,0.05,Positive,2014,2,13,0,0,1,1
449,1828.46,1841.65,1825.59,1838.63,495117504.0,2014-02-14,296.7281553398058,0.08,Positive,2014,2,14,0,0,1,1
450,1839.03,1842.87,1835.01,1840.76,546618496.0,2014-02-18,163.71929824561403,0.09,Positive,2014,2,18,0,0,1,1
451,1838.9,1847.5,1826.99,1828.75,530650336.0,2014-02-19,177.8068181818182,0.02,Positive,2014,2,19,0,0,1,0
452,1829.24,1842.79,1824.58,1839.78,520620960.0,2014-02-20,194.03636363636363,0.05,Positive,2014,2,20,0,0,1,1
453,1841.07,1846.13,1835.6,1836.25,680813056.0,2014-02-21,254.1627906976744,0.08,Positive,2014,2,21,0,0,1,0
454,1836.78,1858.71,1836.78,1847.61,705543680.0,2014-02-24,118.25862068965516,0.08,Positive,2014,2,24,0,0,1,1
455,1847.66,1852.91,1840.19,1845.12,505512800.0,2014-02-25,173.44210526315788,0.09,Positive,2014,2,25,0,0,1,0
456,1845.79,1852.65,1840.66,1845.16,505238592.0,2014-02-26,215.672131147541,0.08,Positive,2014,2,26,0,0,1,1
457,1844.9,1854.53,1841.13,1854.29,517164928.0,2014-02-27,174.1263157894737,0.09,Positive,2014,2,27,0,0,1,1
458,1855.12,1867.92,1847.67,1859.45,728624448.0,2014-02-28,146.0,0.09,Positive,2014,2,28,0,0,1,1
459,1857.68,1857.68,1834.44,1845.73,508998560.0,2014-03-03,176.27272727272728,0.12,Positive,2014,3,3,0,0,1,0
460,1849.23,1876.23,1849.23,1873.91,555989248.0,2014-03-04,146.17037037037036,0.12,Positive,2014,3,4,0,0,1,1
461,1874.05,1876.53,1871.11,1873.81,490908640.0,2014-03-05,154.6,0.11,Positive,2014,3,5,0,0,1,0
462,1874.18,1881.94,1874.18,1877.03,506237536.0,2014-03-06,220.38888888888889,0.08,Positive,2014,3,6,0,0,1,1
463,1878.52,1883.57,1870.56,1878.04,507130784.0,2014-03-07,195.19444444444449,0.13,Positive,2014,3,7,0,0,1,1
464,1877.86,1877.87,1867.04,1877.17,439330720.0,2014-03-10,123.80733944954127,0.03,Positive,2014,3,10,0,0,1,0
465,1878.26,1882.35,1863.88,1867.63,452021728.0,2014-03-11,152.1818181818182,0.04,Positive,2014,3,11,0,0,1,0
466,1866.15,1868.38,1854.38,1868.2,459683712.0,2014-03-12,209.64864864864865,0.07,Positive,2014,3,12,0,0,1,1
467,1869.06,1874.4,1841.86,1846.34,528187872.0,2014-03-13,173.54166666666666,0.06,Positive,2014,3,13,0,0,1,0
468,1845.07,1852.44,1839.57,1841.13,513409536.0,2014-03-14,182.5368421052632,0.08,Positive,2014,3,14,0,0,1,0
469,1842.81,1862.3,1842.81,1858.83,474079200.0,2014-03-17,164.25842696629215,0.06,Positive,2014,3,17,0,0,1,1
470,1858.92,1873.76,1858.92,1872.25,420516608.0,2014-03-18,140.60377358490567,0.11,Positive,2014,3,18,0,0,1,1
471,1872.25,1874.14,1850.35,1860.77,512768832.0,2014-03-19,167.5581395348837,0.1,Positive,2014,3,19,0,0,1,0
472,1860.09,1873.49,1854.63,1872.01,481715360.0,2014-03-20,185.64864864864865,0.03,Positive,2014,3,20,0,0,1,1
473,1874.53,1883.97,1863.46,1866.52,820550304.0,2014-03-21,155.15384615384616,0.07,Positive,2014,3,21,0,0,1,0
474,1867.67,1873.34,1849.69,1857.44,609139008.0,2014-03-24,227.25,0.12,Positive,2014,3,24,0,0,1,0
475,1859.48,1871.87,1855.96,1865.62,514678880.0,2014-03-25,138.9902912621359,0.09,Positive,2014,3,25,0,0,1,1
476,1867.09,1875.92,1852.56,1852.56,572994880.0,2014-03-26,207.90625,0.06,Positive,2014,3,26,0,0,1,0
477,1852.11,1855.55,1842.11,1849.04,598292928.0,2014-03-27,177.68852459016392,0.05,Positive,2014,3,27,0,0,1,0
478,1850.07,1866.63,1850.07,1857.62,466573952.0,2014-03-28,193.47272727272727,0.09,Positive,2014,3,28,0,0,1,1
479,1859.16,1875.18,1859.16,1872.34,588338496.0,2014-03-31,214.92105263157896,0.12,Positive,2014,3,31,0,0,1,1
480,1873.96,1885.84,1873.96,1885.52,528822112.0,2014-04-01,161.61904761904762,0.1,Positive,2014,4,1,0,0,1,1
481,1886.61,1893.17,1883.79,1890.9,475492416.0,2014-04-02,187.16666666666663,0.08,Positive,2014,4,2,0,0,1,1
482,1891.43,1893.8,1882.65,1888.77,499900992.0,2014-04-03,179.44776119402985,0.08,Positive,2014,4,3,0,0,1,0
483,1890.25,1897.28,1863.26,1865.09,668879936.0,2014-04-04,156.7906976744186,0.05,Positive,2014,4,4,0,0,1,0
484,1863.92,1864.04,1841.48,1845.04,691982272.0,2014-04-07,169.48979591836735,0.05,Positive,2014,4,7,0,0,1,0
485,1845.48,1854.95,1837.49,1851.96,577725696.0,2014-04-08,197.84126984126985,0.05,Positive,2014,4,8,0,0,1,1
486,1852.64,1872.43,1852.38,1872.18,543696448.0,2014-04-09,211.2,0.03,Positive,2014,4,9,0,0,1,1
487,1872.28,1872.53,1830.87,1833.08,660580224.0,2014-04-10,168.98958333333334,0.06,Positive,2014,4,10,0,0,1,0
488,1830.65,1835.07,1814.36,1815.69,681861312.0,2014-04-11,198.5934959349593,0.05,Positive,2014,4,11,0,0,1,0
489,1818.18,1834.19,1815.8,1830.61,544581504.0,2014-04-14,301.4307692307692,0.08,Positive,2014,4,14,0,0,1,1
490,1831.45,1844.02,1816.29,1842.98,630045632.0,2014-04-15,175.43636363636364,0.1,Positive,2014,4,15,0,0,1,1
491,1846.01,1862.31,1846.01,1862.31,583572672.0,2014-04-16,258.7407407407408,0.12,Positive,2014,4,16,0,0,1,1
492,1861.73,1869.63,1856.72,1864.85,686778752.0,2014-04-17,203.3623188405797,0.04,Positive,2014,4,17,0,0,1,1
493,1865.79,1871.89,1863.18,1871.89,457800064.0,2014-04-21,115.66666666666669,0.09,Positive,2014,4,21,0,0,1,1
494,1872.57,1884.89,1872.57,1879.55,508315648.0,2014-04-22,183.79710144927537,0.07,Positive,2014,4,22,0,0,1,1
495,1879.32,1879.75,1873.91,1875.39,496694816.0,2014-04-23,184.8082191780822,0.05,Positive,2014,4,23,0,0,1,0
496,1881.97,1884.06,1870.24,1878.61,536761216.0,2014-04-24,157.1891891891892,0.07,Positive,2014,4,24,0,0,1,1
497,1877.72,1877.72,1859.7,1863.4,541251200.0,2014-04-25,235.3,0.08,Positive,2014,4,25,0,0,1,0
498,1865.0,1877.01,1850.61,1869.43,666878400.0,2014-04-28,199.96875,0.04,Positive,2014,4,28,0,0,1,1
499,1870.78,1880.6,1870.78,1878.33,512177312.0,2014-04-29,146.64646464646464,0.12,Positive,2014,4,29,0,0,1,1
500,1877.1,1885.2,1872.69,1883.95,645938432.0,2014-04-30,172.88372093023256,0.03,Positive,2014,4,30,0,0,1,1
501,1884.39,1888.59,1878.04,1883.68,482317376.0,2014-05-01,310.6666666666667,0.06,Positive,2014,5,1,0,0,1,0
502,1885.3,1891.33,1878.5,1881.14,480716416.0,2014-05-02,225.9016393442623,0.09,Positive,2014,5,2,0,0,1,0
503,1879.45,1885.51,1866.77,1884.66,426896864.0,2014-05-05,224.3636363636364,0.13,Positive,2014,5,5,0,0,1,1
504,1883.69,1883.69,1867.72,1867.72,490144192.0,2014-05-06,137.74545454545455,0.03,Positive,2014,5,6,0,0,1,0
505,1868.53,1878.83,1859.79,1878.21,612165632.0,2014-05-07,137.09876543209876,0.08,Positive,2014,5,7,0,0,1,1
506,1877.39,1889.07,1870.05,1875.63,511345760.0,2014-05-08,185.28155339805824,0.04,Positive,2014,5,8,0,0,1,0
507,1875.27,1878.57,1867.02,1878.48,488678720.0,2014-05-09,127.05128205128206,0.08,Positive,2014,5,9,0,0,1,1
508,1880.03,1897.13,1880.03,1896.65,464325760.0,2014-05-12,193.5735294117647,0.1,Positive,2014,5,12,0,0,1,1
509,1896.75,1902.17,1896.06,1897.45,427819552.0,2014-05-13,166.98181818181817,0.05,Positive,2014,5,13,0,0,1,1
510,1897.13,1897.13,1885.77,1888.53,437091840.0,2014-05-14,210.5086206896552,0.05,Positive,2014,5,14,0,0,1,0
511,1888.16,1888.16,1862.36,1870.85,561061696.0,2014-05-15,132.82517482517483,0.07,Positive,2014,5,15,0,0,1,0
512,1871.19,1878.28,1864.82,1877.86,637825152.0,2014-05-16,154.81981981981983,0.05,Positive,2014,5,16,0,0,1,1
513,1876.66,1886.0,1872.42,1885.08,444486784.0,2014-05-19,229.96153846153845,0.13,Positive,2014,5,19,0,0,1,1
514,1884.88,1884.88,1868.14,1872.83,449739456.0,2014-05-20,117.44117647058825,0.08,Positive,2014,5,20,0,0,1,0
515,1873.34,1888.8,1873.34,1888.03,421479296.0,2014-05-21,133.6122448979592,0.05,Positive,2014,5,21,0,0,1,1
516,1888.19,1896.33,1885.39,1892.49,398900416.0,2014-05-22,225.82978723404256,0.04,Positive,2014,5,22,0,0,1,1
517,1893.32,1901.26,1893.32,1900.53,386249664.0,2014-05-23,309.4117647058824,0.08,Positive,2014,5,23,0,0,1,1
518,1902.01,1912.28,1902.01,1911.91,479164000.0,2014-05-27,172.77777777777777,0.04,Positive,2014,5,27,0,0,1,1
519,1911.77,1914.46,1907.3,1909.78,421454048.0,2014-05-28,274.875,0.05,Positive,2014,5,28,0,0,1,0
520,1910.6,1920.03,1909.82,1920.03,379231808.0,2014-05-29,167.94117647058823,0.1,Positive,2014,5,29,0,0,1,1
521,1920.33,1924.03,1916.64,1923.57,609798400.0,2014-05-30,171.92156862745097,0.05,Positive,2014,5,30,0,0,1,1
522,1923.87,1925.88,1915.98,1924.97,383535264.0,2014-06-02,219.31578947368425,0.07,Positive,2014,6,2,0,0,1,1
523,1923.07,1925.07,1918.79,1924.24,419737312.0,2014-06-03,181.15,0.07,Positive,2014,6,3,0,0,1,0
524,1923.06,1928.63,1918.6,1927.88,410844640.0,2014-06-04,130.75806451612902,0.06,Positive,2014,6,4,0,0,1,1
525,1928.52,1941.74,1922.93,1940.46,439411360.0,2014-06-05,369.72222222222223,-0.02,Negative,2014,6,5,1,0,0,1
526,1942.41,1949.44,1942.41,1949.44,459428352.0,2014-06-06,182.90625,0.09,Positive,2014,6,6,0,0,1,1
527,1948.97,1955.55,1947.16,1951.27,433737152.0,2014-06-09,119.04761904761904,0.1,Positive,2014,6,9,0,0,1,1
528,1950.34,1950.86,1944.64,1950.79,412486016.0,2014-06-10,255.2972972972973,0.08,Positive,2014,6,10,0,0,1,0
529,1949.37,1949.37,1940.08,1943.89,397056288.0,2014-06-11,211.42857142857144,0.07,Positive,2014,6,11,0,0,1,0
530,1943.35,1943.35,1925.78,1930.11,469795936.0,2014-06-12,306.9830508474576,0.06,Positive,2014,6,12,0,0,1,0
531,1930.8,1937.3,1927.69,1936.16,454782016.0,2014-06-13,237.9032258064516,0.05,Positive,2014,6,13,0,0,1,1
532,1934.84,1941.15,1930.91,1937.78,461743968.0,2014-06-16,234.27906976744185,0.09,Positive,2014,6,16,0,0,1,1
533,1937.15,1943.69,1933.55,1941.99,424817824.0,2014-06-17,186.8,0.13,Positive,2014,6,17,0,0,1,1
534,1942.73,1957.74,1939.29,1956.98,450175296.0,2014-06-18,326.85185185185185,0.09,Positive,2014,6,18,0,0,1,1
535,1957.5,1959.87,1952.26,1959.48,487951232.0,2014-06-19,136.275,0.07,Positive,2014,6,19,0,0,1,1
536,1960.45,1963.91,1959.17,1962.87,820550304.0,2014-06-20,203.9,0.13,Positive,2014,6,20,0,0,1,1
537,1962.92,1963.74,1958.89,1962.61,429726112.0,2014-06-23,192.3333333333333,0.05,Positive,2014,6,23,0,0,1,0
538,1961.97,1968.17,1948.34,1949.98,481626688.0,2014-06-24,133.67857142857142,0.11,Positive,2014,6,24,0,0,1,0
539,1949.27,1960.83,1947.49,1959.53,469446912.0,2014-06-25,133.92,0.08,Positive,2014,6,25,0,0,1,1
540,1959.89,1959.89,1944.69,1957.22,417090176.0,2014-06-26,137.4090909090909,0.09,Positive,2014,6,26,0,0,1,0
541,1956.56,1961.47,1952.18,1960.96,754974656.0,2014-06-27,276.9107142857143,0.09,Positive,2014,6,27,0,0,1,1
542,1960.79,1964.24,1958.22,1960.23,543446720.0,2014-06-30,222.7333333333333,0.07,Positive,2014,6,30,0,0,1,0
543,1962.29,1978.58,1962.29,1973.32,453395488.0,2014-07-01,299.7333333333333,0.1,Positive,2014,7,1,0,0,1,1
544,1973.06,1976.67,1972.58,1974.62,398543776.0,2014-07-02,158.71666666666667,0.06,Positive,2014,7,2,0,0,1,1
545,1975.88,1985.59,1975.88,1985.44,372778080.0,2014-07-03,192.2394366197183,0.05,Positive,2014,7,3,0,0,1,1
546,1984.22,1984.22,1974.88,1977.65,411961184.0,2014-07-07,160.14285714285714,0.03,Positive,2014,7,7,0,0,1,0
547,1976.39,1976.39,1959.46,1963.71,500784960.0,2014-07-08,188.4655172413793,0.13,Positive,2014,7,8,0,0,1,0
548,1965.1,1974.15,1965.1,1972.83,424467520.0,2014-07-09,241.04615384615383,0.11,Positive,2014,7,9,0,0,1,1
549,1966.67,1969.84,1952.86,1964.68,431707552.0,2014-07-10,249.2,0.05,Positive,2014,7,10,0,0,1,0
550,1965.76,1968.67,1959.63,1967.57,389943168.0,2014-07-11,213.8333333333333,0.05,Positive,2014,7,11,0,0,1,1
551,1969.86,1979.85,1969.86,1977.1,413153408.0,2014-07-14,246.52941176470588,0.12,Positive,2014,7,14,0,0,1,1
552,1977.36,1982.52,1965.34,1973.28,574597440.0,2014-07-15,168.671875,0.13,Positive,2014,7,15,0,0,1,0
553,1976.35,1983.94,1975.67,1981.57,563271424.0,2014-07-16,219.7977528089888,0.01,Positive,2014,7,16,0,0,1,1
554,1979.75,1981.8,1955.59,1958.12,570555776.0,2014-07-17,322.24242424242425,0.09,Positive,2014,7,17,0,0,1,0
555,1961.54,1979.91,1960.82,1978.22,598989888.0,2014-07-18,186.17567567567568,0.09,Positive,2014,7,18,0,0,1,1
556,1976.93,1976.93,1965.77,1973.63,412421888.0,2014-07-21,287.9638554216868,0.11,Positive,2014,7,21,0,0,1,0
557,1975.65,1986.24,1975.65,1983.53,442676576.0,2014-07-22,299.18260869565216,0.03,Positive,2014,7,22,0,0,1,1
558,1985.32,1989.23,1982.44,1987.01,500128448.0,2014-07-23,159.69411764705882,0.13,Positive,2014,7,23,0,0,1,1
559,1988.07,1991.39,1985.79,1987.98,508563520.0,2014-07-24,179.36,0.04,Positive,2014,7,24,0,0,1,1
560,1984.6,1984.6,1974.37,1978.34,429045440.0,2014-07-25,175.07692307692307,0.07,Positive,2014,7,25,0,0,1,0
561,1978.25,1981.52,1967.31,1978.91,446608288.0,2014-07-28,151.0,0.07,Positive,2014,7,28,0,0,1,1
562,1980.03,1984.85,1969.95,1969.95,501819168.0,2014-07-29,89.96363636363637,0.03,Positive,2014,7,29,0,0,1,0
563,1973.21,1978.9,1962.42,1970.07,501324096.0,2014-07-30,164.66666666666666,0.06,Positive,2014,7,30,0,0,1,1
564,1965.14,1965.14,1930.67,1930.67,636984128.0,2014-07-31,512.0,0.13,Positive,2014,7,31,0,0,1,0
565,1929.8,1937.35,1916.37,1925.15,530081184.0,2014-08-01,259.5882352941176,0.07,Positive,2014,8,1,0,0,1,0
566,1926.62,1942.92,1921.2,1938.99,478743840.0,2014-08-04,87.41666666666667,0.13,Positive,2014,8,4,0,0,1,1
567,1936.34,1936.34,1913.77,1920.21,514760256.0,2014-08-05,276.3333333333333,0.13,Positive,2014,8,5,0,0,1,0
568,1917.29,1927.91,1911.45,1920.24,497211520.0,2014-08-06,183.11111111111111,0.13,Positive,2014,8,6,0,0,1,1
569,1923.03,1928.89,1904.78,1909.57,482464896.0,2014-08-07,142.6078431372549,0.13,Positive,2014,8,7,0,0,1,0
570,1910.35,1932.38,1909.01,1931.59,464022784.0,2014-08-08,290.3478260869565,0.13,Positive,2014,8,8,0,0,1,1
571,1933.43,1944.9,1933.43,1936.92,406222624.0,2014-08-11,169.90625,0.08,Positive,2014,8,11,0,0,1,1
572,1935.73,1939.65,1928.29,1933.75,361088448.0,2014-08-12,177.16666666666666,0.1,Positive,2014,8,12,0,0,1,0
573,1935.6,1948.41,1935.6,1946.72,381970080.0,2014-08-13,120.23529411764706,0.06,Positive,2014,8,13,0,0,1,1
574,1947.41,1955.23,1947.41,1955.18,329704736.0,2014-08-14,43.0925925925926,0.05,Positive,2014,8,14,0,0,1,1
575,1958.87,1964.04,1941.5,1955.06,608697920.0,2014-08-15,197.8840579710145,0.02,Positive,2014,8,15,0,0,1,0
576,1958.36,1971.99,1958.36,1971.74,437281792.0,2014-08-18,321.2258064516129,0.13,Positive,2014,8,18,0,0,1,1
577,1972.73,1982.57,1972.73,1981.6,406385920.0,2014-08-19,116.35483870967742,0.05,Positive,2014,8,19,0,0,1,1
578,1980.46,1988.57,1977.68,1986.51,387730624.0,2014-08-20,329.2105263157895,0.08,Positive,2014,8,20,0,0,1,1
579,1986.82,1994.76,1986.82,1992.37,404517728.0,2014-08-21,153.35294117647058,0.01,Positive,2014,8,21,0,0,1,1
580,1992.6,1993.54,1984.76,1988.4,388759008.0,2014-08-22,178.66666666666666,0.13,Positive,2014,8,22,0,0,1,0
581,1991.74,2001.95,1991.74,1997.92,347701248.0,2014-08-25,169.88,0.05,Positive,2014,8,25,0,0,1,1
582,1998.59,2005.04,1998.59,2000.02,321244960.0,2014-08-26,189.8571428571429,0.12,Positive,2014,8,26,0,0,1,1
583,2000.54,2002.14,1996.2,2000.12,360861728.0,2014-08-27,125.03703703703704,0.13,Positive,2014,8,27,0,0,1,1
584,1997.42,1998.55,1990.52,1996.74,327403168.0,2014-08-28,131.625,0.1,Positive,2014,8,28,0,0,1,0
585,1998.45,2003.38,1994.65,2003.37,434091648.0,2014-08-29,133.0204081632653,0.13,Positive,2014,8,29,0,0,1,1
586,2004.07,2006.12,1994.85,2002.28,414849152.0,2014-09-02,291.07547169811323,0.13,Positive,2014,9,2,0,0,1,0
587,2003.57,2009.28,1998.14,2000.72,408860448.0,2014-09-03,159.47457627118644,0.06,Positive,2014,9,3,0,0,1,0
588,2001.67,2011.17,1992.54,1997.65,437703744.0,2014-09-04,202.9277108433735,0.06,Positive,2014,9,4,0,0,1,0
589,1998.0,2007.71,1990.1,2007.71,470374464.0,2014-09-05,167.8490566037736,0.07,Positive,2014,9,5,0,0,1,1
590,2007.17,2007.17,1995.6,2001.54,472663296.0,2014-09-08,150.31932773109244,0.1,Positive,2014,9,8,0,0,1,0
591,2000.73,2001.01,1984.61,1988.44,492285056.0,2014-09-09,179.25,0.07,Positive,2014,9,9,0,0,1,0
592,1988.41,1996.66,1982.99,1995.69,450704896.0,2014-09-10,139.42,0.05,Positive,2014,9,10,0,0,1,1
593,1992.85,1997.65,1985.93,1997.45,420061568.0,2014-09-11,119.44705882352942,0.09,Positive,2014,9,11,0,0,1,1
594,1996.74,1996.74,1980.26,1985.54,553889152.0,2014-09-12,189.593023255814,0.09,Positive,2014,9,12,0,0,1,0
595,1986.04,1987.18,1978.48,1984.13,487894016.0,2014-09-15,121.53731343283582,0.1,Positive,2014,9,15,0,0,1,0
596,1981.93,2002.28,1979.06,1998.98,490373120.0,2014-09-16,198.73831775700936,0.09,Positive,2014,9,16,0,0,1,1
597,1999.3,2010.74,1993.29,2001.57,508634112.0,2014-09-17,272.8909090909091,0.05,Positive,2014,9,17,0,0,1,1
598,2003.07,2012.34,2003.07,2011.36,549523328.0,2014-09-18,181.77586206896552,0.05,Positive,2014,9,18,0,0,1,1
599,2012.74,2019.26,2006.59,2010.4,820550304.0,2014-09-19,129.65060240963857,0.05,Positive,2014,9,19,0,0,1,0
600,2009.08,2009.08,1991.01,1994.29,561021440.0,2014-09-22,176.8695652173913,0.13,Positive,2014,9,22,0,0,1,0
601,1992.78,1995.41,1982.77,1982.77,535353824.0,2014-09-23,465.4102564102564,0.05,Positive,2014,9,23,0,0,1,0
602,1983.34,1999.79,1978.63,1998.3,523858304.0,2014-09-24,356.45714285714286,0.05,Positive,2014,9,24,0,0,1,1
603,1997.32,1997.32,1965.99,1965.99,554326976.0,2014-09-25,159.81632653061226,0.03,Positive,2014,9,25,0,0,1,0
604,1966.22,1986.37,1966.22,1982.85,482800576.0,2014-09-26,164.01408450704224,0.06,Positive,2014,9,26,0,0,1,1
605,1978.96,1981.28,1964.04,1977.8,448843840.0,2014-09-29,264.3260869565217,0.13,Positive,2014,9,29,0,0,1,0
606,1978.21,1985.17,1968.96,1972.29,613410880.0,2014-09-30,161.45652173913044,0.08,Positive,2014,9,30,0,0,1,0
607,1971.44,1971.44,1941.72,1946.16,612042368.0,2014-10-01,162.15686274509804,0.12,Positive,2014,10,1,0,0,1,0
608,1945.83,1952.32,1926.03,1946.17,530950208.0,2014-10-02,137.2987012987013,0.09,Positive,2014,10,2,0,0,1,1
609,1948.12,1971.19,1948.12,1967.9,573337856.0,2014-10-03,153.01694915254237,0.07,Positive,2014,10,3,0,0,1,1
610,1970.01,1977.84,1958.43,1964.82,451497760.0,2014-10-06,99.24137931034484,0.0,Positive,2014,10,6,0,0,1,0
611,1962.36,1962.36,1934.87,1935.1,535635072.0,2014-10-07,119.36,0.05,Positive,2014,10,7,0,0,1,0
612,1935.55,1970.36,1925.25,1968.89,630988928.0,2014-10-08,215.1428571428572,0.06,Positive,2014,10,8,0,0,1,1
613,1967.68,1967.68,1927.56,1928.21,629544960.0,2014-10-09,153.96610169491527,0.08,Positive,2014,10,9,0,0,1,0
614,1925.63,1936.98,1906.05,1906.13,784976384.0,2014-10-10,143.6315789473684,0.03,Positive,2014,10,10,0,0,1,0
615,1905.65,1912.09,1874.14,1874.74,700280192.0,2014-10-13,112.42,0.06,Positive,2014,10,13,0,0,1,0
616,1877.11,1898.71,1871.79,1877.7,717277824.0,2014-10-14,171.86206896551724,0.05,Positive,2014,10,14,0,0,1,1
617,1874.18,1874.18,1820.66,1862.49,820550304.0,2014-10-15,196.93258426966293,0.06,Positive,2014,10,15,0,0,1,0
618,1855.95,1876.01,1835.02,1862.76,815644928.0,2014-10-16,223.67816091954023,0.09,Positive,2014,10,16,0,0,1,1
619,1864.91,1898.16,1864.91,1886.76,820550304.0,2014-10-17,207.1518987341772,0.04,Positive,2014,10,17,0,0,1,1
620,1885.62,1905.03,1882.3,1904.01,546459648.0,2014-10-20,227.4067796610169,0.11,Positive,2014,10,20,0,0,1,1
621,1909.38,1942.45,1909.38,1941.28,619562176.0,2014-10-21,150.11764705882354,0.07,Positive,2014,10,21,0,0,1,1
622,1941.29,1949.31,1926.83,1927.11,655120704.0,2014-10-22,133.39705882352942,0.1,Positive,2014,10,22,0,0,1,0
623,1931.02,1961.95,1931.02,1950.82,582502784.0,2014-10-23,163.3048780487805,0.1,Positive,2014,10,23,0,0,1,1
624,1951.59,1965.27,1946.27,1964.58,522245824.0,2014-10-24,229.027397260274,0.05,Positive,2014,10,24,0,0,1,1
625,1962.97,1964.64,1951.37,1961.63,491705632.0,2014-10-27,194.67816091954023,0.09,Positive,2014,10,27,0,0,1,0
626,1964.14,1985.05,1964.14,1985.05,548310080.0,2014-10-28,163.50485436893203,0.04,Positive,2014,10,28,0,0,1,1
627,1983.29,1991.4,1969.04,1982.3,569952512.0,2014-10-29,254.67368421052632,0.12,Positive,2014,10,29,0,0,1,0
628,1979.49,1999.4,1974.75,1994.65,524165472.0,2014-10-30,210.98936170212767,0.06,Positive,2014,10,30,0,0,1,1
629,2001.2,2018.19,2001.2,2018.05,712729024.0,2014-10-31,250.3636363636364,0.11,Positive,2014,10,31,0,0,1,1
630,2018.21,2024.46,2013.68,2017.81,508736448.0,2014-11-03,132.70833333333334,0.03,Positive,2014,11,3,0,0,1,0
631,2015.81,2015.98,2001.01,2012.1,543311552.0,2014-11-04,162.44897959183675,0.02,Positive,2014,11,4,0,0,1,0
632,2015.29,2023.77,2014.42,2023.57,536628928.0,2014-11-05,136.08,0.1,Positive,2014,11,5,0,0,1,1
633,2023.33,2031.61,2015.86,2031.21,515367744.0,2014-11-06,286.4189189189189,0.07,Positive,2014,11,6,0,0,1,1
634,2032.36,2034.26,2025.07,2031.92,525751680.0,2014-11-07,176.23170731707316,0.08,Positive,2014,11,7,0,0,1,1
635,2032.01,2038.7,2030.17,2038.26,478569504.0,2014-11-10,168.26315789473685,0.05,Positive,2014,11,10,0,0,1,1
636,2038.2,2041.28,2035.28,2039.68,404411296.0,2014-11-11,190.38297872340425,0.07,Positive,2014,11,11,0,0,1,1
637,2037.75,2040.33,2031.95,2038.25,485259584.0,2014-11-12,122.95,0.12,Positive,2014,11,12,0,0,1,0
