,open,high,low,close,volume,date_parsed,cont_len,cont_pol,cont_sent
526,1942.41,1949.44,1942.41,1949.44,459428352,2014-06-06,182.90625,0.08502950391622267,Positive
527,1948.97,1955.55,1947.16,1951.27,433737152,2014-06-09,119.04761904761905,0.09542624042624041,Positive
528,1950.34,1950.86,1944.64,1950.79,412486016,2014-06-10,255.2972972972973,0.07850450280885063,Positive
529,1949.37,1949.37,1940.08,1943.89,397056288,2014-06-11,211.42857142857142,0.06869313870009605,Positive
530,1943.35,1943.35,1925.78,1930.11,469795936,2014-06-12,306.9830508474576,0.060989839707186036,Positive
531,1930.8,1937.3,1927.69,1936.16,454782016,2014-06-13,237.90322580645162,0.05254951589629009,Positive
532,1934.84,1941.15,1930.91,1937.78,461743968,2014-06-16,234.27906976744185,0.09053203861706768,Positive
533,1937.15,1943.69,1933.55,1941.99,424817824,2014-06-17,186.8,0.18924611542007372,Positive
534,1942.73,1957.74,1939.29,1956.98,450175296,2014-06-18,326.85185185185185,0.09361077610056366,Positive
535,1957.5,1959.87,1952.26,1959.48,487951232,2014-06-19,136.275,0.06786525974025974,Positive
536,1960.45,1963.91,1959.17,1962.87,1225010560,2014-06-20,203.9,0.13589835858585858,Positive
537,1962.92,1963.74,1958.89,1962.61,429726112,2014-06-23,192.33333333333334,0.04755076988707942,Positive
538,1961.97,1968.17,1948.34,1949.98,481626688,2014-06-24,133.67857142857142,0.1097464440321583,Positive
539,1949.27,1960.83,1947.49,1959.53,469446912,2014-06-25,133.92,0.07723593073593073,Positive
540,1959.89,1959.89,1944.69,1957.22,417090176,2014-06-26,137.4090909090909,0.09391975764134854,Positive
541,1956.56,1961.47,1952.18,1960.96,754974656,2014-06-27,276.9107142857143,0.08945574617313624,Positive
542,1960.79,1964.24,1958.22,1960.23,543446720,2014-06-30,222.73333333333332,0.0678206986498303,Positive
543,1962.29,1978.58,1962.29,1973.32,453395488,2014-07-01,299.73333333333335,0.09787808004285274,Positive
544,1973.06,1976.67,1972.58,1974.62,398543776,2014-07-02,158.71666666666667,0.05679745406159098,Positive
545,1975.88,1985.59,1975.88,1985.44,372778080,2014-07-03,192.2394366197183,0.053755568766132154,Positive
546,1984.22,1984.22,1974.88,1977.65,411961184,2014-07-07,160.14285714285714,0.02511921578838872,Positive
547,1976.39,1976.39,1959.46,1963.71,500784960,2014-07-08,188.4655172413793,0.1425153344819293,Positive
548,1965.1,1974.15,1965.1,1972.83,424467520,2014-07-09,241.04615384615386,0.11154027222777221,Positive
549,1966.67,1969.84,1952.86,1964.68,431707552,2014-07-10,249.2,0.04915725197421626,Positive
550,1965.76,1968.67,1959.63,1967.57,389943168,2014-07-11,213.83333333333334,0.051903558990612574,Positive
551,1969.86,1979.85,1969.86,1977.1,413153408,2014-07-14,246.52941176470588,0.1175441669480535,Positive
552,1977.36,1982.52,1965.34,1973.28,574597440,2014-07-15,168.671875,0.1562965235719142,Positive
553,1976.35,1983.94,1975.67,1981.57,563271424,2014-07-16,219.79775280898878,0.014748163171618225,Positive
554,1979.75,1981.8,1955.59,1958.12,570555776,2014-07-17,322.24242424242425,0.08823499417249415,Positive
555,1961.54,1979.91,1960.82,1978.22,598989888,2014-07-18,186.17567567567568,0.08581550862800864,Positive
556,1976.93,1976.93,1965.77,1973.63,412421888,2014-07-21,287.96385542168673,0.10875402730111851,Positive
557,1975.65,1986.24,1975.65,1983.53,442676576,2014-07-22,299.18260869565216,0.03425499832080942,Positive
558,1985.32,1989.23,1982.44,1987.01,500128448,2014-07-23,159.69411764705882,0.12612493440902522,Positive
559,1988.07,1991.39,1985.79,1987.98,508563520,2014-07-24,179.36,0.03702596758400329,Positive
560,1984.6,1984.6,1974.37,1978.34,429045440,2014-07-25,175.07692307692307,0.07303364263941187,Positive
561,1978.25,1981.52,1967.31,1978.91,446608288,2014-07-28,151.0,0.07410563973063973,Positive
562,1980.03,1984.85,1969.95,1969.95,501819168,2014-07-29,89.96363636363637,0.03168798373343828,Positive
563,1973.21,1978.9,1962.42,1970.07,501324096,2014-07-30,164.66666666666666,0.059629806783824645,Positive
564,1965.14,1965.14,1930.67,1930.67,636984128,2014-07-31,512.0,0.1944221425170769,Positive
565,1929.8,1937.35,1916.37,1925.15,530081184,2014-08-01,259.5882352941176,0.07297766261486363,Positive
566,1926.62,1942.92,1921.2,1938.99,478743840,2014-08-04,87.41666666666667,0.13353174603174603,Positive
567,1936.34,1936.34,1913.77,1920.21,514760256,2014-08-05,276.3333333333333,0.4640740740740741,Positive
568,1917.29,1927.91,1911.45,1920.24,497211520,2014-08-06,183.11111111111111,0.15168510501843832,Positive
569,1923.03,1928.89,1904.78,1909.57,482464896,2014-08-07,142.6078431372549,0.13029563845740316,Positive
570,1910.35,1932.38,1909.01,1931.59,464022784,2014-08-08,290.3478260869565,0.12994815389924086,Positive
571,1933.43,1944.9,1933.43,1936.92,406222624,2014-08-11,169.90625,0.08259790990259738,Positive
572,1935.73,1939.65,1928.29,1933.75,361088448,2014-08-12,177.16666666666666,0.10107286430500716,Positive
573,1935.6,1948.41,1935.6,1946.72,381970080,2014-08-13,120.23529411764706,0.05998175027586791,Positive
574,1947.41,1955.23,1947.41,1955.18,329704736,2014-08-14,43.092592592592595,0.04795700771891248,Positive
575,1958.87,1964.04,1941.5,1955.06,608697920,2014-08-15,197.8840579710145,0.02027739574745677,Positive
576,1958.36,1971.99,1958.36,1971.74,437281792,2014-08-18,321.2258064516129,0.14231812169312172,Positive
577,1972.73,1982.57,1972.73,1981.6,406385920,2014-08-19,116.35483870967742,0.051298559990956304,Positive
578,1980.46,1988.57,1977.68,1986.51,387730624,2014-08-20,329.2105263157895,0.07551067728789017,Positive
579,1986.82,1994.76,1986.82,1992.37,404517728,2014-08-21,153.35294117647058,0.010164482459650523,Positive
580,1992.6,1993.54,1984.76,1988.4,388759008,2014-08-22,178.66666666666666,0.1623086734693878,Positive
581,1991.74,2001.95,1991.74,1997.92,347701248,2014-08-25,169.88,0.05380555490261372,Positive
582,1998.59,2005.04,1998.59,2000.02,321244960,2014-08-26,189.85714285714286,0.11722141906743014,Positive
583,2000.54,2002.14,1996.2,2000.12,360861728,2014-08-27,125.03703703703704,0.15532353962909518,Positive
584,1997.42,1998.55,1990.52,1996.74,327403168,2014-08-28,131.625,0.09675757575757572,Positive
585,1998.45,2003.38,1994.65,2003.37,434091648,2014-08-29,133.0204081632653,0.13124251153770106,Positive
586,2004.07,2006.12,1994.85,2002.28,414849152,2014-09-02,291.07547169811323,0.15173728122602131,Positive
587,2003.57,2009.28,1998.14,2000.72,408860448,2014-09-03,159.47457627118644,0.06270588247283163,Positive
588,2001.67,2011.17,1992.54,1997.65,437703744,2014-09-04,202.9277108433735,0.058950715477965966,Positive
589,1998.0,2007.71,1990.1,2007.71,470374464,2014-09-05,167.8490566037736,0.07258437633213013,Positive
590,2007.17,2007.17,1995.6,2001.54,472663296,2014-09-08,150.31932773109244,0.1003046914570024,Positive
591,2000.73,2001.01,1984.61,1988.44,492285056,2014-09-09,179.25,0.07236892647899379,Positive
592,1988.41,1996.66,1982.99,1995.69,450704896,2014-09-10,139.42,0.04640934343434343,Positive
593,1992.85,1997.65,1985.93,1997.45,420061568,2014-09-11,119.44705882352942,0.08666073550632375,Positive
594,1996.74,1996.74,1980.26,1985.54,553889152,2014-09-12,189.59302325581396,0.0869205984388331,Positive
595,1986.04,1987.18,1978.48,1984.13,487894016,2014-09-15,121.53731343283582,0.10174892197946568,Positive
596,1981.93,2002.28,1979.06,1998.98,490373120,2014-09-16,198.73831775700936,0.09164038691491957,Positive
597,1999.3,2010.74,1993.29,2001.57,508634112,2014-09-17,272.8909090909091,0.0540719181272541,Positive
598,2003.07,2012.34,2003.07,2011.36,549523328,2014-09-18,181.77586206896552,0.05297988868907336,Positive
599,2012.74,2019.26,2006.59,2010.4,1578831488,2014-09-19,129.65060240963857,0.05482898404585151,Positive
600,2009.08,2009.08,1991.01,1994.29,561021440,2014-09-22,176.8695652173913,0.1383173152330761,Positive
601,1992.78,1995.41,1982.77,1982.77,535353824,2014-09-23,465.4102564102564,0.052983759911226704,Positive
602,1983.34,1999.79,1978.63,1998.3,523858304,2014-09-24,356.45714285714286,0.045210214568980785,Positive
603,1997.32,1997.32,1965.99,1965.99,554326976,2014-09-25,159.81632653061226,0.031380323191547675,Positive
604,1966.22,1986.37,1966.22,1982.85,482800576,2014-09-26,164.01408450704224,0.061691411697699435,Positive
605,1978.96,1981.28,1964.04,1977.8,448843840,2014-09-29,264.32608695652175,0.14963044975734802,Positive
606,1978.21,1985.17,1968.96,1972.29,613410880,2014-09-30,161.45652173913044,0.0832275029577048,Positive
607,1971.44,1971.44,1941.72,1946.16,612042368,2014-10-01,162.15686274509804,0.12231418515804329,Positive
608,1945.83,1952.32,1926.03,1946.17,530950208,2014-10-02,137.2987012987013,0.08896776924374326,Positive
609,1948.12,1971.19,1948.12,1967.9,573337856,2014-10-03,153.01694915254237,0.07159100080710251,Positive
610,1970.01,1977.84,1958.43,1964.82,451497760,2014-10-06,99.24137931034483,0.003125923645320188,Positive
611,1962.36,1962.36,1934.87,1935.1,535635072,2014-10-07,119.36,0.04742990620490619,Positive
612,1935.55,1970.36,1925.25,1968.89,630988928,2014-10-08,215.14285714285714,0.06464519692325817,Positive
613,1967.68,1967.68,1927.56,1928.21,629544960,2014-10-09,153.96610169491527,0.07966004475750242,Positive
614,1925.63,1936.98,1906.05,1906.13,784976384,2014-10-10,143.6315789473684,0.032567476557138215,Positive
615,1905.65,1912.09,1874.14,1874.74,700280192,2014-10-13,112.42,0.05643769841269842,Positive
616,1877.11,1898.71,1871.79,1877.7,717277824,2014-10-14,171.86206896551724,0.04635813181071802,Positive
617,1874.18,1874.18,1820.66,1862.49,957773440,2014-10-15,196.93258426966293,0.05904032352968953,Positive
618,1855.95,1876.01,1835.02,1862.76,815644928,2014-10-16,223.67816091954023,0.09487542486609118,Positive
619,1864.91,1898.16,1864.91,1886.76,821580032,2014-10-17,207.15189873417722,0.037714924584581824,Positive
620,1885.62,1905.03,1882.3,1904.01,546459648,2014-10-20,227.40677966101694,0.11385843323343321,Positive
621,1909.38,1942.45,1909.38,1941.28,619562176,2014-10-21,150.11764705882354,0.07183025437447706,Positive
622,1941.29,1949.31,1926.83,1927.11,655120704,2014-10-22,133.39705882352942,0.10148575907635782,Positive
623,1931.02,1961.95,1931.02,1950.82,582502784,2014-10-23,163.3048780487805,0.1047207014220453,Positive
624,1951.59,1965.27,1946.27,1964.58,522245824,2014-10-24,229.02739726027397,0.0507218831042864,Positive
625,1962.97,1964.64,1951.37,1961.63,491705632,2014-10-27,194.67816091954023,0.09372585586539266,Positive
626,1964.14,1985.05,1964.14,1985.05,548310080,2014-10-28,163.50485436893203,0.037462715558892745,Positive
627,1983.29,1991.4,1969.04,1982.3,569952512,2014-10-29,254.67368421052632,0.12021378774734037,Positive
628,1979.49,1999.4,1974.75,1994.65,524165472,2014-10-30,210.98936170212767,0.06456611031548451,Positive
629,2001.2,2018.19,2001.2,2018.05,712729024,2014-10-31,250.36363636363637,0.11117705794103228,Positive
630,2018.21,2024.46,2013.68,2017.81,508736448,2014-11-03,132.70833333333334,0.026131976385882646,Positive
631,2015.81,2015.98,2001.01,2012.1,543311552,2014-11-04,162.44897959183675,0.01562793964215247,Positive
632,2015.29,2023.77,2014.42,2023.57,536628928,2014-11-05,136.08,0.10299135261563837,Positive
633,2023.33,2031.61,2015.86,2031.21,515367744,2014-11-06,286.4189189189189,0.07058398221195838,Positive
634,2032.36,2034.26,2025.07,2031.92,525751680,2014-11-07,176.23170731707316,0.0799821362580509,Positive
635,2032.01,2038.7,2030.17,2038.26,478569504,2014-11-10,168.26315789473685,0.05238862804558292,Positive
636,2038.2,2041.28,2035.28,2039.68,404411296,2014-11-11,190.38297872340425,0.07333180293037342,Positive
637,2037.75,2040.33,2031.95,2038.25,485259584,2014-11-12,122.95,0.1220304666563595,Positive
638,2039.21,2046.18,2030.44,2039.33,499429664,2014-11-13,211.58536585365854,0.1158421231900387,Positive
639,2039.74,2042.22,2035.2,2039.82,470705056,2014-11-14,213.3125,0.11907982192245584,Positive
640,2038.29,2043.07,2034.46,2041.32,495556288,2014-11-17,205.81578947368422,0.06889475655923023,Positive
641,2041.48,2056.08,2041.48,2051.8,485794304,2014-11-18,228.1919191919192,0.052189234618637,Positive
642,2051.16,2052.14,2040.37,2048.72,478726752,2014-11-19,184.76470588235293,0.07497441101640019,Positive
643,2045.87,2053.84,2040.49,2052.75,467789184,2014-11-20,190.50632911392404,0.0454266127683849,Positive
644,2057.46,2071.46,2056.75,2063.5,741511872,2014-11-21,109.26923076923077,0.0046470196470196415,Positive
645,2065.07,2070.17,2065.07,2069.41,493393984,2014-11-24,143.2941176470588,0.0019266456582633046,Positive
646,2070.15,2074.21,2064.75,2067.03,597605120,2014-11-25,213.6818181818182,0.11546478721194631,Positive
647,2067.36,2073.29,2066.62,2072.83,517876352,2014-11-26,198.9655172413793,0.0793839528583987,Positive
648,2074.78,2075.76,2065.06,2067.56,416521408,2014-11-28,110.76470588235294,0.04305555555555556,Positive
649,2065.78,2065.78,2049.57,2053.44,564631744,2014-12-01,121.6086956521739,0.1497282608695652,Positive
650,2053.77,2068.77,2053.77,2066.55,510403936,2014-12-02,122.33333333333333,0.06545846269331118,Positive
651,2067.45,2076.28,2066.65,2074.33,546661120,2014-12-03,175.28,0.100552227032227,Positive
652,2073.64,2077.34,2062.34,2071.92,505428768,2014-12-04,264.15555555555557,0.1003117417561862,Positive
653,2072.78,2079.47,2070.81,2075.37,504616736,2014-12-05,145.2051282051282,0.09520031901350583,Positive
654,2074.84,2075.78,2054.27,2060.31,561256448,2014-12-08,116.85714285714286,0.04431261446886444,Positive
655,2056.55,2060.6,2034.17,2059.82,545168576,2014-12-09,141.37735849056602,0.046434186882300096,Positive
656,2058.86,2058.86,2024.26,2026.14,631221120,2014-12-10,162.72413793103448,0.10833499713887641,Positive
657,2027.92,2055.53,2027.92,2035.33,544616384,2014-12-11,162.16,0.012321139971139969,Positive
658,2030.36,2032.25,2002.33,2002.33,671126400,2014-12-12,144.74074074074073,0.06282008800527318,Positive
659,2005.03,2018.69,1982.26,1989.63,683460608,2014-12-15,252.31034482758622,0.06375239937602276,Positive
660,1986.71,2016.89,1972.56,1972.74,706264960,2014-12-16,172.19166666666666,0.08845796506734004,Positive
661,1973.77,2016.75,1973.77,2012.89,671782208,2014-12-17,127.43333333333334,0.12204509661414424,Positive
662,2018.98,2061.23,2018.98,2061.23,677713024,2014-12-18,109.14285714285714,0.07537656897775945,Positive
663,2061.04,2077.85,2061.03,2070.65,1646902272,2014-12-19,184.2549019607843,0.016767990024292533,Positive
664,2069.28,2078.76,2069.28,2078.54,571130624,2014-12-22,138.76190476190476,0.01970467143086189,Positive
665,2081.48,2086.73,2079.77,2082.17,483428768,2014-12-23,166.08,0.14602151034151034,Positive
666,2083.25,2087.56,2081.86,2081.88,229198464,2014-12-24,164.52083333333334,0.07675166847041846,Positive
667,2084.3,2092.7,2084.3,2088.77,290110912,2014-12-26,202.0,-0.009746642246642236,Negative
668,2087.63,2093.55,2085.75,2090.57,336886208,2014-12-29,188.71794871794873,0.058484389960634306,Positive
669,2088.49,2088.49,2079.53,2080.35,315475424,2014-12-30,173.58620689655172,0.09334867996840585,Positive
670,2082.11,2085.58,2057.94,2058.9,422132544,2014-12-31,272.3939393939394,0.08385082930537475,Positive
671,2058.9,2072.36,2046.04,2058.2,435587744,2015-01-02,167.9777777777778,0.09036777971865687,Positive
672,2054.44,2054.44,2017.34,2020.58,621869504,2015-01-05,215.11627906976744,0.13997139165743822,Positive
673,2022.15,2030.25,1992.44,2002.61,640380544,2015-01-06,246.8732394366197,0.07176923543330235,Positive
674,2005.55,2029.61,2005.55,2025.9,546558976,2015-01-07,169.2077922077922,0.10131848205305996,Positive
675,2030.61,2064.08,2030.61,2062.14,614787008,2015-01-08,190.6341463414634,0.06569240198922256,Positive
676,2063.45,2064.43,2038.33,2044.81,508986976,2015-01-09,142.2688172043011,0.009787086171494767,Positive
677,2046.13,2049.3,2022.58,2028.26,543538944,2015-01-12,153.7027027027027,0.07609914797414795,Positive
678,2031.58,2056.93,2008.25,2023.03,624200640,2015-01-13,150.72131147540983,0.03783884590017495,Positive
679,2018.4,2018.4,1988.44,2011.27,684866624,2015-01-14,176.6225165562914,0.09434598890236533,Positive
680,2013.75,2021.35,1991.47,1992.67,621963008,2015-01-15,198.66363636363636,0.028657642073835258,Positive
681,1992.25,2020.46,1988.12,2019.42,742480704,2015-01-16,151.98387096774192,0.06837340862542475,Positive
682,2020.76,2028.94,2004.49,2022.55,616621888,2015-01-20,135.79591836734693,0.08268776619947768,Positive
683,2020.19,2038.29,2012.04,2032.12,552155584,2015-01-21,151.9935064935065,0.09846791008114056,Positive
684,2034.3,2064.62,2026.38,2063.15,653642048,2015-01-22,169.96938775510205,0.08092716728326577,Positive
685,2062.98,2062.98,2050.54,2051.82,546891008,2015-01-23,212.22857142857143,0.07087264915123558,Positive
686,2050.42,2057.62,2040.97,2057.09,539970176,2015-01-26,193.72972972972974,0.08512970321397884,Positive
687,2047.86,2047.86,2019.91,2029.55,602696576,2015-01-27,128.87396694214877,0.07573182295590039,Positive
688,2032.34,2042.49,2001.49,2002.16,717223424,2015-01-28,152.05449591280654,0.0389044338898644,Positive
689,2002.45,2024.64,1989.18,2021.25,681082880,2015-01-29,156.01140684410646,0.04953058552681838,Positive
690,2019.35,2023.32,1993.38,1994.99,919574656,2015-01-30,210.34883720930233,0.04220265248474708,Positive
691,1996.67,2021.66,1980.9,2020.85,652420544,2015-02-02,117.73684210526316,0.04098052580947317,Positive
692,2022.71,2050.3,2022.71,2050.03,669646400,2015-02-03,191.41104294478527,0.06018486869867238,Positive
693,2048.86,2054.74,2036.72,2041.51,650883136,2015-02-04,187.94890510948906,0.08484439834079015,Positive
694,2043.45,2063.55,2043.45,2062.52,546894528,2015-02-05,148.89622641509433,0.06729756964643548,Positive
695,2062.28,2072.4,2049.97,2055.47,603001728,2015-02-06,146.81967213114754,0.09517316717794586,Positive
696,2053.47,2056.16,2041.88,2046.74,513780480,2015-02-09,170.2280701754386,0.03978819057433562,Positive
697,2049.38,2070.86,2048.62,2068.59,546738112,2015-02-10,184.0873015873016,0.010608288498205425,Positive
698,2068.55,2073.48,2057.99,2068.53,511007616,2015-02-11,157.32673267326732,0.07224961744686374,Positive
699,2069.98,2088.53,2069.98,2088.48,577589568,2015-02-12,195.57062146892656,0.09160136885020956,Positive
700,2088.78,2097.03,2086.7,2096.99,510418560,2015-02-13,130.53048780487805,0.05067388400382423,Positive
701,2096.47,2101.3,2089.8,2100.34,565219584,2015-02-17,172.2258064516129,0.06073646782775695,Positive
702,2099.16,2100.23,2092.15,2099.68,466127968,2015-02-18,122.24107142857143,-0.024444702123273546,Negative
703,2099.25,2102.13,2090.79,2097.45,471760544,2015-02-19,156.33953488372094,0.08521295580098051,Positive
704,2097.65,2110.61,2085.44,2110.3,630178304,2015-02-20,155.15748031496062,0.06761164171292024,Positive
705,2109.83,2110.05,2103.0,2109.66,503653216,2015-02-23,171.25471698113208,0.09987245587914978,Positive
706,2109.1,2117.94,2105.87,2115.48,507302944,2015-02-24,178.85915492957747,0.10961099796332027,Positive
707,2115.3,2119.59,2109.89,2113.86,492795808,2015-02-25,174.06802721088437,0.08619662826766522,Positive
708,2113.91,2113.91,2103.76,2110.74,511278208,2015-02-26,155.10135135135135,0.03694886917614191,Positive
709,2110.88,2112.74,2103.75,2104.5,603843456,2015-02-27,163.9,0.05898445582195582,Positive
710,2105.23,2117.52,2104.5,2117.39,524842816,2015-03-02,189.91592920353983,0.07108836149494002,Positive
711,2115.76,2115.76,2098.26,2107.78,505059072,2015-03-03,112.17441860465117,0.052445599525904746,Positive
712,2107.72,2107.72,2087.62,2098.53,510419040,2015-03-04,162.92045454545453,0.03975238383074556,Positive
713,2098.54,2104.25,2095.22,2101.04,488319360,2015-03-05,221.5,0.08328534788661046,Positive
714,2100.91,2100.91,2067.27,2071.26,663313984,2015-03-06,160.31313131313132,0.08397734897750735,Positive
715,2072.25,2083.49,2072.21,2079.43,500131872,2015-03-09,185.72874493927125,0.06255352648325813,Positive
716,2076.14,2076.14,2044.16,2044.16,625562688,2015-03-10,162.36220472440945,0.06078146940666754,Positive
717,2044.69,2050.08,2039.69,2040.24,547776128,2015-03-11,212.76781609195402,0.07813142667348534,Positive
718,2041.1,2066.41,2041.1,2065.95,547397376,2015-03-12,155.1375,0.03379317665952312,Positive
719,2064.56,2064.56,2041.17,2053.4,559884480,2015-03-13,124.2,0.05213253581304824,Positive
720,2055.35,2081.41,2055.35,2081.19,549107968,2015-03-16,136.02105263157895,0.06327544234170174,Positive
721,2080.59,2080.59,2065.08,2074.28,482915200,2015-03-17,155.09053497942386,0.06825702148488295,Positive
722,2072.84,2106.85,2061.23,2099.5,642799488,2015-03-18,147.816,0.04811422572392617,Positive
723,2098.69,2098.69,2085.56,2089.27,538912768,2015-03-19,199.93617021276594,0.061878508938302525,Positive
724,2090.32,2113.92,2090.32,2108.1,1569085440,2015-03-20,138.96756756756756,0.05370854729945639,Positive
725,2107.99,2114.86,2104.42,2104.42,505802624,2015-03-23,140.16129032258064,0.1335449396034073,Positive
726,2103.94,2107.63,2091.5,2091.5,518017184,2015-03-24,183.89795918367346,0.03556865859480656,Positive
727,2093.1,2097.43,2061.05,2061.05,591249664,2015-03-25,155.19135802469137,0.04698590082810603,Positive
728,2059.94,2067.15,2045.5,2056.15,629338432,2015-03-26,151.4921875,0.061750245584648464,Positive
729,2055.78,2062.83,2052.96,2061.02,554212096,2015-03-27,148.73809523809524,0.05048724417015481,Positive
730,2064.11,2088.97,2064.11,2086.24,499786176,2015-03-30,150.07558139534885,0.09856332628550231,Positive
731,2084.05,2084.05,2067.04,2067.89,671221952,2015-03-31,217.15811965811966,0.03290634974501124,Positive
732,2067.63,2067.63,2048.38,2059.69,577114176,2015-04-01,189.69148936170214,0.0422752230693335,Positive
733,2060.03,2072.17,2057.32,2066.96,492594688,2015-04-02,141.6338028169014,0.08169056393528225,Positive
734,2064.87,2086.99,2056.52,2080.62,610287936,2015-04-06,202.02808988764045,0.0709195109649986,Positive
735,2080.79,2089.81,2076.1,2076.33,444401344,2015-04-07,141.96174863387978,0.040369826597636896,Positive
736,2076.94,2086.69,2073.3,2081.9,500216192,2015-04-08,148.78947368421052,0.06592621583199591,Positive
737,2081.29,2093.31,2074.29,2091.18,483774336,2015-04-09,186.7289156626506,0.054009248913311596,Positive
738,2091.51,2102.61,2091.51,2102.06,473559040,2015-04-10,210.9619771863118,0.06497941818003193,Positive
739,2102.03,2107.65,2092.33,2092.43,495736640,2015-04-13,180.5281690140845,0.08222094389458469,Positive
740,2092.28,2098.62,2083.24,2095.84,459195808,2015-04-14,287.19161676646706,0.10720157095257019,Positive
741,2097.82,2111.91,2097.82,2106.63,573306624,2015-04-15,190.76683937823833,0.035339851459705855,Positive
742,2105.96,2111.3,2100.02,2104.99,504965120,2015-04-16,238.03321033210332,0.1004871403209733,Positive
743,2102.58,2102.58,2072.37,2081.18,671368960,2015-04-17,207.3641304347826,0.08438367262460081,Positive
744,2084.11,2103.94,2084.11,2100.4,489427808,2015-04-20,170.7251461988304,0.0537702377084687,Positive
745,2102.82,2109.64,2094.38,2097.29,499610688,2015-04-21,140.0233918128655,0.06465241765915324,Positive
746,2098.27,2109.98,2091.05,2107.96,532741408,2015-04-22,133.1326164874552,0.058507171392924065,Positive
747,2107.21,2120.49,2103.19,2112.93,579433600,2015-04-23,89.18942731277534,0.10203712368674607,Positive
748,2112.8,2120.92,2112.8,2117.69,563442048,2015-04-24,137.1232394366197,0.09553130465903986,Positive
749,2119.29,2125.92,2107.04,2108.92,601573312,2015-04-27,115.68989547038328,0.06935669792689937,Positive
750,2108.35,2116.09,2094.89,2114.76,555166400,2015-04-28,144.67770419426049,0.09615447659455555,Positive
751,2112.49,2113.65,2097.41,2106.85,560514752,2015-04-29,124.57692307692308,0.06008722147545898,Positive
752,2105.52,2105.52,2077.59,2085.51,696789504,2015-04-30,139.73087818696885,0.041236160773291494,Positive
753,2087.38,2108.41,2087.38,2108.29,517351488,2015-05-01,201.55361596009976,0.054617743291275014,Positive
754,2110.23,2120.95,2110.23,2114.49,468420992,2015-05-04,170.16666666666666,0.0678259597078128,Positive
755,2112.63,2115.24,2088.46,2089.46,546268352,2015-05-05,111.73202614379085,0.0690378948151304,Positive
756,2091.26,2098.42,2067.93,2080.15,563782528,2015-05-06,116.56555269922879,0.0394077209628313,Positive
757,2079.96,2092.9,2074.99,2088.0,545155584,2015-05-07,108.35517970401692,0.056135701262829345,Positive
758,2092.13,2117.66,2092.13,2116.1,536169248,2015-05-08,131.03733333333332,0.02799851526054605,Positive
759,2115.56,2117.69,2104.58,2105.33,475660096,2015-05-11,137.22761194029852,0.08085212996476986,Positive
760,2102.87,2105.06,2085.57,2099.12,479504928,2015-05-12,121.39226519337016,0.05013246738582211,Positive
761,2099.62,2110.19,2096.04,2098.48,482084640,2015-05-13,153.41379310344828,0.031979918580744074,Positive
762,2100.43,2121.45,2100.43,2121.1,486270432,2015-05-14,145.45666666666668,0.04076367364288507,Positive
763,2122.07,2123.89,2116.79,2122.73,615096320,2015-05-15,123.39944903581267,0.0737994338881426,Positive
764,2121.3,2131.78,2120.01,2129.2,452532480,2015-05-18,149.2183908045977,0.0496626446430711,Positive
765,2129.45,2133.02,2124.5,2127.83,526865184,2015-05-19,149.5962962962963,0.043197760211586216,Positive
766,2127.79,2134.72,2122.59,2125.85,519596768,2015-05-20,112.18165137614679,0.05068439702276809,Positive
767,2125.55,2134.28,2122.95,2130.82,490181856,2015-05-21,125.8555133079848,0.0711482634297339,Positive
768,2130.36,2132.15,2126.06,2126.06,431185120,2015-05-22,193.54419889502762,0.06054079073176744,Positive
769,2125.34,2125.34,2099.18,2104.2,565730880,2015-05-26,154.46601941747574,0.062028623986828416,Positive
770,2105.13,2126.22,2105.13,2123.48,521363168,2015-05-27,152.97744360902254,0.06597329915470987,Positive
771,2122.27,2122.27,2112.86,2120.79,441847488,2015-05-28,145.49590163934425,0.05734417432820664,Positive
772,2120.66,2120.66,2104.89,2107.39,768062208,2015-05-29,133.0899182561308,0.06844320229824477,Positive
773,2108.64,2119.15,2102.54,2111.73,496321824,2015-06-01,125.19108280254777,0.06588676771826228,Positive
774,2110.41,2117.59,2099.14,2109.6,477625184,2015-06-02,137.6004842615012,0.059895962975878785,Positive
775,2110.64,2121.92,2109.61,2114.07,474052832,2015-06-03,116.8640350877193,0.04475380781680976,Positive
776,2112.35,2112.89,2093.23,2095.84,529531520,2015-06-04,130.11414392059552,0.0566115934723698,Positive
777,2095.09,2100.99,2085.67,2092.83,567359104,2015-06-05,133.8882175226586,0.06630860119096522,Positive
778,2092.34,2093.01,2079.11,2079.28,494053920,2015-06-08,107.06271777003484,0.04372921493223885,Positive
779,2079.07,2085.62,2072.14,2080.15,498462304,2015-06-09,126.47826086956522,0.06005985495396477,Positive
780,2081.12,2108.5,2081.12,2105.2,513278144,2015-06-10,133.69521410579344,0.05916789549617286,Positive
781,2106.24,2115.02,2106.24,2108.86,548636544,2015-06-11,96.37570621468926,0.08042400677281303,Positive
782,2107.43,2107.43,2091.33,2094.11,456747968,2015-06-12,95.37591240875912,0.07011235871213711,Positive
783,2091.34,2091.34,2072.49,2084.43,512029184,2015-06-15,123.34482758620689,0.03697247237392898,Positive
784,2084.26,2097.4,2082.1,2096.29,423381152,2015-06-16,87.46428571428571,0.08008144097965526,Positive
785,2097.4,2106.79,2088.86,2100.44,489365184,2015-06-17,93.68888888888888,0.059628904086887265,Positive
