,date,open,high,low,close,volume
733,2014-12-02,2053.77,2068.77,2053.77,2066.55,510403936
734,2014-12-03,2067.45,2076.28,2066.65,2074.33,546661120
735,2014-12-04,2073.64,2077.34,2062.34,2071.92,505428768
736,2014-12-05,2072.78,2079.47,2070.81,2075.37,504616736
737,2014-12-08,2074.84,2075.78,2054.27,2060.31,561256448
738,2014-12-09,2056.55,2060.6,2034.17,2059.82,545168576
739,2014-12-10,2058.86,2058.86,2024.26,2026.14,631221120
740,2014-12-11,2027.92,2055.53,2027.92,2035.33,544616384
741,2014-12-12,2030.36,2032.25,2002.33,2002.33,671126400
742,2014-12-15,2005.03,2018.69,1982.26,1989.63,683460608
743,2014-12-16,1986.71,2016.89,1972.56,1972.74,706264960
744,2014-12-17,1973.77,2016.75,1973.77,2012.89,671782208
745,2014-12-18,2018.98,2061.23,2018.98,2061.23,677713024
746,2014-12-19,2061.04,2077.85,2061.03,2070.65,1646902272
747,2014-12-22,2069.28,2078.76,2069.28,2078.54,571130624
748,2014-12-23,2081.48,2086.73,2079.77,2082.17,483428768
749,2014-12-24,2083.25,2087.56,2081.86,2081.88,229198464
750,2014-12-26,2084.3,2092.7,2084.3,2088.77,290110912
751,2014-12-29,2087.63,2093.55,2085.75,2090.57,336886208
752,2014-12-30,2088.49,2088.49,2079.53,2080.35,315475424
753,2014-12-31,2082.11,2085.58,2057.94,2058.9,422132544
754,2015-01-02,2058.9,2072.36,2046.04,2058.2,435587744
755,2015-01-05,2054.44,2054.44,2017.34,2020.58,621869504
756,2015-01-06,2022.15,2030.25,1992.44,2002.61,640380544
757,2015-01-07,2005.55,2029.61,2005.55,2025.9,546558976
758,2015-01-08,2030.61,2064.08,2030.61,2062.14,614787008
759,2015-01-09,2063.45,2064.43,2038.33,2044.81,508986976
760,2015-01-12,2046.13,2049.3,2022.58,2028.26,543538944
761,2015-01-13,2031.58,2056.93,2008.25,2023.03,624200640
762,2015-01-14,2018.4,2018.4,1988.44,2011.27,684866624
763,2015-01-15,2013.75,2021.35,1991.47,1992.67,621963008
764,2015-01-16,1992.25,2020.46,1988.12,2019.42,742480704
765,2015-01-20,2020.76,2028.94,2004.49,2022.55,616621888
766,2015-01-21,2020.19,2038.29,2012.04,2032.12,552155584
767,2015-01-22,2034.3,2064.62,2026.38,2063.15,653642048
768,2015-01-23,2062.98,2062.98,2050.54,2051.82,546891008
769,2015-01-26,2050.42,2057.62,2040.97,2057.09,539970176
770,2015-01-27,2047.86,2047.86,2019.91,2029.55,602696576
771,2015-01-28,2032.34,2042.49,2001.49,2002.16,717223424
772,2015-01-29,2002.45,2024.64,1989.18,2021.25,681082880
773,2015-01-30,2019.35,2023.32,1993.38,1994.99,919574656
774,2015-02-02,1996.67,2021.66,1980.9,2020.85,652420544
775,2015-02-03,2022.71,2050.3,2022.71,2050.03,669646400
776,2015-02-04,2048.86,2054.74,2036.72,2041.51,650883136
777,2015-02-05,2043.45,2063.55,2043.45,2062.52,546894528
778,2015-02-06,2062.28,2072.4,2049.97,2055.47,603001728
779,2015-02-09,2053.47,2056.16,2041.88,2046.74,513780480
780,2015-02-10,2049.38,2070.86,2048.62,2068.59,546738112
781,2015-02-11,2068.55,2073.48,2057.99,2068.53,511007616
782,2015-02-12,2069.98,2088.53,2069.98,2088.48,577589568
783,2015-02-13,2088.78,2097.03,2086.7,2096.99,510418560
784,2015-02-17,2096.47,2101.3,2089.8,2100.34,565219584
785,2015-02-18,2099.16,2100.23,2092.15,2099.68,466127968
786,2015-02-19,2099.25,2102.13,2090.79,2097.45,471760544
787,2015-02-20,2097.65,2110.61,2085.44,2110.3,630178304
788,2015-02-23,2109.83,2110.05,2103.0,2109.66,503653216
789,2015-02-24,2109.1,2117.94,2105.87,2115.48,507302944
790,2015-02-25,2115.3,2119.59,2109.89,2113.86,492795808
791,2015-02-26,2113.91,2113.91,2103.76,2110.74,511278208
792,2015-02-27,2110.88,2112.74,2103.75,2104.5,603843456
793,2015-03-02,2105.23,2117.52,2104.5,2117.39,524842816
794,2015-03-03,2115.76,2115.76,2098.26,2107.78,505059072
795,2015-03-04,2107.72,2107.72,2087.62,2098.53,510419040
796,2015-03-05,2098.54,2104.25,2095.22,2101.04,488319360
797,2015-03-06,2100.91,2100.91,2067.27,2071.26,663313984
798,2015-03-09,2072.25,2083.49,2072.21,2079.43,500131872
799,2015-03-10,2076.14,2076.14,2044.16,2044.16,625562688
800,2015-03-11,2044.69,2050.08,2039.69,2040.24,547776128
801,2015-03-12,2041.1,2066.41,2041.1,2065.95,547397376
802,2015-03-13,2064.56,2064.56,2041.17,2053.4,559884480
803,2015-03-16,2055.35,2081.41,2055.35,2081.19,549107968
804,2015-03-17,2080.59,2080.59,2065.08,2074.28,482915200
805,2015-03-18,2072.84,2106.85,2061.23,2099.5,642799488
806,2015-03-19,2098.69,2098.69,2085.56,2089.27,538912768
807,2015-03-20,2090.32,2113.92,2090.32,2108.1,1569085440
808,2015-03-23,2107.99,2114.86,2104.42,2104.42,505802624
809,2015-03-24,2103.94,2107.63,2091.5,2091.5,518017184
810,2015-03-25,2093.1,2097.43,2061.05,2061.05,591249664
811,2015-03-26,2059.94,2067.15,2045.5,2056.15,629338432
812,2015-03-27,2055.78,2062.83,2052.96,2061.02,554212096
813,2015-03-30,2064.11,2088.97,2064.11,2086.24,499786176
814,2015-03-31,2084.05,2084.05,2067.04,2067.89,671221952
815,2015-04-01,2067.63,2067.63,2048.38,2059.69,577114176
816,2015-04-02,2060.03,2072.17,2057.32,2066.96,492594688
817,2015-04-06,2064.87,2086.99,2056.52,2080.62,610287936
818,2015-04-07,2080.79,2089.81,2076.1,2076.33,444401344
819,2015-04-08,2076.94,2086.69,2073.3,2081.9,500216192
820,2015-04-09,2081.29,2093.31,2074.29,2091.18,483774336
821,2015-04-10,2091.51,2102.61,2091.51,2102.06,473559040
822,2015-04-13,2102.03,2107.65,2092.33,2092.43,495736640
823,2015-04-14,2092.28,2098.62,2083.24,2095.84,459195808
824,2015-04-15,2097.82,2111.91,2097.82,2106.63,573306624
825,2015-04-16,2105.96,2111.3,2100.02,2104.99,504965120
826,2015-04-17,2102.58,2102.58,2072.37,2081.18,671368960
827,2015-04-20,2084.11,2103.94,2084.11,2100.4,489427808
828,2015-04-21,2102.82,2109.64,2094.38,2097.29,499610688
829,2015-04-22,2098.27,2109.98,2091.05,2107.96,532741408
830,2015-04-23,2107.21,2120.49,2103.19,2112.93,579433600
831,2015-04-24,2112.8,2120.92,2112.8,2117.69,563442048
832,2015-04-27,2119.29,2125.92,2107.04,2108.92,601573312
833,2015-04-28,2108.35,2116.09,2094.89,2114.76,555166400
834,2015-04-29,2112.49,2113.65,2097.41,2106.85,560514752
835,2015-04-30,2105.52,2105.52,2077.59,2085.51,696789504
836,2015-05-01,2087.38,2108.41,2087.38,2108.29,517351488
837,2015-05-04,2110.23,2120.95,2110.23,2114.49,468420992
838,2015-05-05,2112.63,2115.24,2088.46,2089.46,546268352
839,2015-05-06,2091.26,2098.42,2067.93,2080.15,563782528
840,2015-05-07,2079.96,2092.9,2074.99,2088.0,545155584
841,2015-05-08,2092.13,2117.66,2092.13,2116.1,536169248
842,2015-05-11,2115.56,2117.69,2104.58,2105.33,475660096
843,2015-05-12,2102.87,2105.06,2085.57,2099.12,479504928
844,2015-05-13,2099.62,2110.19,2096.04,2098.48,482084640
845,2015-05-14,2100.43,2121.45,2100.43,2121.1,486270432
846,2015-05-15,2122.07,2123.89,2116.79,2122.73,615096320
847,2015-05-18,2121.3,2131.78,2120.01,2129.2,452532480
848,2015-05-19,2129.45,2133.02,2124.5,2127.83,526865184
849,2015-05-20,2127.79,2134.72,2122.59,2125.85,519596768
850,2015-05-21,2125.55,2134.28,2122.95,2130.82,490181856
851,2015-05-22,2130.36,2132.15,2126.06,2126.06,431185120
852,2015-05-26,2125.34,2125.34,2099.18,2104.2,565730880
853,2015-05-27,2105.13,2126.22,2105.13,2123.48,521363168
854,2015-05-28,2122.27,2122.27,2112.86,2120.79,441847488
855,2015-05-29,2120.66,2120.66,2104.89,2107.39,768062208
856,2015-06-01,2108.64,2119.15,2102.54,2111.73,496321824
857,2015-06-02,2110.41,2117.59,2099.14,2109.6,477625184
858,2015-06-03,2110.64,2121.92,2109.61,2114.07,474052832
859,2015-06-04,2112.35,2112.89,2093.23,2095.84,529531520
860,2015-06-05,2095.09,2100.99,2085.67,2092.83,567359104
861,2015-06-08,2092.34,2093.01,2079.11,2079.28,494053920
862,2015-06-09,2079.07,2085.62,2072.14,2080.15,498462304
863,2015-06-10,2081.12,2108.5,2081.12,2105.2,513278144
864,2015-06-11,2106.24,2115.02,2106.24,2108.86,548636544
865,2015-06-12,2107.43,2107.43,2091.33,2094.11,456747968
866,2015-06-15,2091.34,2091.34,2072.49,2084.43,512029184
867,2015-06-16,2084.26,2097.4,2082.1,2096.29,423381152
868,2015-06-17,2097.4,2106.79,2088.86,2100.44,489365184
869,2015-06-18,2101.58,2126.65,2101.58,2121.24,552029248
870,2015-06-19,2121.06,2121.64,2109.45,2109.99,1262677632
871,2015-06-22,2112.5,2129.87,2112.5,2122.85,472835104
872,2015-06-23,2123.16,2128.03,2119.89,2124.2,458723552
873,2015-06-24,2123.65,2125.1,2108.58,2108.58,542556416
874,2015-06-25,2109.96,2116.04,2101.78,2102.31,503689792
875,2015-06-26,2102.62,2108.92,2095.38,2101.49,939093568
876,2015-06-29,2098.63,2098.63,2056.64,2057.64,596336896
877,2015-06-30,2061.19,2074.28,2056.32,2063.11,726352256
878,2015-07-01,2067.0,2082.78,2067.0,2077.42,536482208
879,2015-07-02,2078.03,2085.06,2071.02,2076.78,489734016
880,2015-07-06,2073.95,2078.61,2058.4,2068.76,594511232
881,2015-07-07,2069.52,2083.74,2044.02,2081.34,639140352
882,2015-07-08,2077.66,2077.66,2044.66,2046.68,388666336
883,2015-07-09,2049.73,2074.28,2049.73,2051.31,566892224
884,2015-07-10,2052.74,2081.31,2052.74,2076.62,495269056
885,2015-07-13,2080.03,2100.67,2080.03,2099.6,509909472
886,2015-07-14,2099.72,2111.98,2098.18,2108.95,508384000
887,2015-07-15,2109.01,2114.14,2102.49,2107.4,547400512
888,2015-07-16,2110.55,2124.42,2110.55,2124.29,538689792
889,2015-07-17,2126.8,2128.91,2119.88,2126.64,636935424
890,2015-07-20,2126.85,2132.82,2123.65,2128.28,509967424
891,2015-07-21,2127.55,2128.49,2115.4,2119.21,566156224
892,2015-07-22,2118.21,2118.51,2110.0,2114.15,619434368
893,2015-07-23,2114.16,2116.87,2098.63,2102.15,593052480
894,2015-07-24,2102.24,2106.01,2077.09,2079.65,629186496
895,2015-07-27,2078.19,2078.19,2063.52,2067.64,667212992
896,2015-07-28,2070.75,2095.6,2069.09,2093.25,620626560
897,2015-07-29,2094.7,2110.6,2094.08,2108.57,579763776
898,2015-07-30,2106.78,2110.48,2094.97,2108.63,513199040
899,2015-07-31,2111.6,2114.24,2102.07,2103.84,651341056
900,2015-08-03,2104.49,2105.7,2087.31,2098.04,554008960
901,2015-08-04,2097.68,2102.51,2088.6,2093.32,552836992
902,2015-08-05,2095.27,2112.66,2095.27,2099.84,586582464
903,2015-08-06,2100.75,2103.32,2075.53,2083.56,621613696
904,2015-08-07,2082.61,2082.61,2067.91,2077.57,538228032
905,2015-08-10,2080.98,2105.35,2080.98,2104.18,545988160
906,2015-08-11,2102.66,2102.66,2076.49,2084.07,572683712
907,2015-08-12,2081.1,2089.06,2052.09,2086.05,654851200
908,2015-08-13,2086.19,2092.93,2078.26,2083.39,524653856
909,2015-08-14,2083.15,2092.45,2080.61,2091.54,458014432
910,2015-08-17,2089.7,2102.87,2079.3,2102.44,432682560
911,2015-08-18,2101.99,2103.47,2094.14,2096.92,453743648
912,2015-08-19,2095.69,2096.17,2070.53,2079.61,578300480
913,2015-08-20,2076.61,2076.61,2035.73,2035.73,686628352
914,2015-08-21,2034.08,2034.08,1970.89,1970.89,1077363072
915,2015-08-24,1965.15,1965.15,1867.01,1893.21,1350121472
916,2015-08-25,1898.08,1948.04,1867.08,1867.61,1063062848
917,2015-08-26,1872.75,1943.09,1872.75,1940.51,1047032768
918,2015-08-27,1942.77,1989.6,1942.77,1987.66,937936192
919,2015-08-28,1986.06,1993.48,1975.19,1988.87,730504000
920,2015-08-31,1986.73,1986.73,1965.98,1972.18,775156608
921,2015-09-01,1970.09,1970.09,1903.07,1913.85,884847040
922,2015-09-02,1916.52,1948.91,1916.52,1948.86,745239040
923,2015-09-03,1950.79,1975.01,1944.72,1951.13,642895104
924,2015-09-04,1947.76,1947.76,1911.21,1921.22,675811648
925,2015-09-08,1927.3,1970.42,1927.3,1969.41,704348736
926,2015-09-09,1971.45,1988.63,1937.88,1942.04,703961664
927,2015-09-10,1941.59,1965.29,1937.19,1952.29,678267456
928,2015-09-11,1951.45,1961.05,1939.19,1961.05,599817920
929,2015-09-14,1963.06,1963.06,1948.27,1953.03,564066048
930,2015-09-15,1955.1,1983.19,1954.3,1978.09,558803072
931,2015-09-16,1978.02,1997.26,1977.93,1995.31,606996224
932,2015-09-17,1995.33,2020.86,1986.73,1990.2,717577856
933,2015-09-18,1989.66,1989.66,1953.45,1958.03,1874791168
934,2015-09-21,1960.84,1979.64,1955.8,1966.97,585108352
935,2015-09-22,1961.39,1961.39,1929.22,1942.74,704628608
936,2015-09-23,1943.24,1949.52,1932.57,1938.76,514180064
937,2015-09-24,1934.81,1937.17,1908.92,1932.24,725975744
938,2015-09-25,1935.93,1952.89,1921.5,1931.34,700778880
939,2015-09-28,1929.18,1929.18,1879.21,1881.77,811109376
940,2015-09-29,1881.9,1899.48,1871.91,1884.09,768309120
941,2015-09-30,1887.14,1920.53,1887.14,1920.03,862550144
942,2015-10-01,1919.65,1927.21,1900.7,1923.82,687303616
943,2015-10-02,1921.77,1951.36,1893.7,1951.36,785596224
944,2015-10-05,1954.33,1989.17,1954.33,1987.05,733824256
945,2015-10-06,1986.63,1991.62,1971.99,1979.92,687947648
946,2015-10-07,1982.34,1999.31,1976.44,1995.83,743747840
947,2015-10-08,1994.01,2016.5,1987.53,2013.43,614973760
948,2015-10-09,2013.73,2020.13,2007.61,2014.89,631965696
949,2015-10-12,2015.65,2018.66,2010.55,2017.46,473699392
950,2015-10-13,2015.0,2022.34,2001.78,2003.69,579995008
951,2015-10-14,2003.66,2009.56,1990.73,1994.24,640033792
952,2015-10-15,1996.47,2024.15,1996.47,2023.86,686490624
953,2015-10-16,2024.37,2033.54,2020.46,2033.11,720990848
954,2015-10-19,2031.73,2034.45,2022.31,2033.66,607649280
955,2015-10-20,2033.13,2039.12,2026.61,2030.77,579182592
956,2015-10-21,2033.47,2037.97,2017.22,2018.94,634937600
957,2015-10-22,2021.88,2055.2,2021.88,2052.51,801515328
958,2015-10-23,2058.19,2079.74,2058.19,2075.15,764446656
959,2015-10-26,2075.08,2075.14,2066.53,2071.18,615001472
960,2015-10-27,2068.75,2070.37,2058.84,2065.89,671603776
961,2015-10-28,2066.48,2090.35,2063.11,2090.35,672605248
962,2015-10-29,2088.35,2092.52,2082.63,2089.41,558104768
963,2015-10-30,2090.0,2094.32,2079.34,2079.36,802944896
964,2015-11-02,2080.76,2106.2,2080.76,2104.05,591491584
965,2015-11-03,2102.63,2116.48,2097.51,2109.79,597109248
966,2015-11-04,2110.6,2114.59,2096.98,2102.31,630789568
967,2015-11-05,2101.68,2108.78,2090.41,2099.93,602367808
968,2015-11-06,2098.6,2101.91,2083.74,2099.2,673627648
969,2015-11-09,2096.56,2096.56,2068.24,2078.58,675291904
970,2015-11-10,2077.19,2083.67,2069.91,2081.72,573263360
971,2015-11-11,2083.41,2086.94,2074.85,2075.0,520282624
